# Realistic Open Star Cluster (Plummer sphere + Kroupa IMF)
# Each particle has its own distinct physical mass sampled from Kroupa IMF
# name,mass,x,y,z,vx,vy,vz
star_4575,73.164516,5.97794,3.65703,0.36621,0.04093,-0.03941,-0.02079
star_4576,1.955063,4.76560,-2.67516,-2.84462,0.07853,0.12788,-0.04963
star_4577,11.970503,2.70629,-18.63407,4.85845,-0.04666,0.39903,-0.18533
star_4578,0.030053,-1.49866,0.54106,2.66780,0.35783,-0.30261,0.27106
star_4579,64.153587,1.14076,-0.88287,1.03330,0.01374,-0.47255,-0.39373
star_4580,20.100835,-10.57665,0.08071,-1.37923,-0.05068,0.12194,-0.45776
star_4581,0.026275,3.69950,-6.64309,-4.58350,-0.12207,0.13356,0.33442
star_4582,1380.924117,-9.59959,-4.22871,-1.58770,-0.05167,-0.12149,-0.00384
star_4583,149.229258,-0.84446,-1.60621,0.69813,0.41207,0.53529,0.16426
star_4584,0.952946,-1.83544,4.39719,-4.79771,0.08201,0.25954,0.11490
star_4585,1.509934,-0.85695,1.61202,1.11633,-0.60136,0.32486,0.28867
star_4586,1.294923,-6.62743,1.57632,-1.50179,0.33124,-0.56547,0.02253
star_4587,1.367278,1.16417,5.11795,1.77119,0.51737,0.08736,0.52400
star_4588,0.528865,2.98299,-3.23476,-3.95987,-0.27086,0.49710,0.37790
star_4589,3.826677,-15.59809,1.97230,-7.07207,0.08904,-0.01675,-0.08015
star_4590,0.068839,-20.36045,18.52532,-10.06757,-0.19751,-0.07459,0.05892
star_4591,5.226620,-8.70084,-11.64201,-5.80277,0.07032,-0.06193,0.40650
star_4592,22.771573,4.98334,-14.87321,-1.00052,0.22965,0.06674,-0.27375
star_4593,0.711643,-2.23371,6.88828,-3.40883,0.15386,0.64288,0.28157
star_4594,1.118752,-0.54702,1.43032,-1.27716,0.75632,0.21441,-0.27033
star_4595,0.013171,-1.93501,3.16144,-4.68104,0.13866,-0.34723,-0.15666
star_4596,413.665030,-0.83229,-3.50118,-2.11983,-0.19194,-0.01715,0.12814
star_4597,0.670133,-1.97835,2.34011,-0.56330,0.00789,0.01799,-0.01072
star_4598,0.018658,-17.22951,-4.00436,10.03442,0.39014,-0.03609,0.11377
star_4599,1.784088,3.35289,2.61804,2.78270,-0.61756,-0.27175,-0.26368
star_4600,0.699506,1.64874,-3.30685,0.10913,-0.41791,-0.40963,0.13765
star_4601,7.607271,3.52540,0.16854,-3.32081,0.50015,-0.43658,0.32136
star_4602,0.761138,4.64446,-8.55933,4.17527,0.12397,-0.03042,-0.22254
star_4603,4.697470,-3.16611,-2.70467,-4.17089,-0.67774,-0.02841,-0.22938
star_4604,0.010202,3.55049,-4.56817,8.21672,0.36239,-0.18623,-0.21688
star_4605,4.423441,5.90610,-0.28879,-4.29267,0.03558,0.19334,-0.23055
star_4606,0.046655,-4.61229,-20.42236,-19.24400,0.21797,-0.04739,0.17067
star_4607,11.679182,-1.46854,-1.96523,1.97066,0.37620,-0.17418,-0.03565
star_4608,7.796683,0.57631,0.33242,-0.14052,-0.26906,0.51986,0.17011
star_4609,10.676946,-11.91290,-11.32054,1.85841,0.17872,-0.10082,0.43159
star_4610,8.359347,-7.26403,-0.27989,-1.95840,-0.17472,-0.08562,0.04365
star_4611,1.469447,15.03662,-3.31620,-4.48277,-0.05489,-0.03992,-0.18081
star_4612,7.377358,-0.51754,-3.28396,-1.94761,0.20150,-0.23001,-0.30599
star_4613,0.062797,-18.32848,8.95222,5.64716,0.16854,-0.07246,-0.31667
star_4614,0.615962,-3.20774,-0.59707,-8.38668,0.05953,-0.16925,0.36713
star_4615,6.156108,-4.57744,2.25671,3.34619,0.16081,-0.35471,0.35532
star_4616,0.606578,10.00465,-5.39098,7.41592,0.54519,0.09016,0.07994
star_4617,0.557153,0.40422,4.09342,-1.31446,0.08877,-0.01938,-0.05023
star_4618,0.635847,9.90473,5.34059,-4.85162,-0.05044,0.16005,0.03585
star_4619,4.754930,-5.16219,8.74185,-5.43900,-0.18810,-0.00845,-0.10199
star_4620,2.342690,-2.71709,-0.93751,-0.57883,0.24306,0.24329,0.17297
star_4621,5.535178,-1.29955,1.40986,0.33105,0.01580,0.00021,0.03233
star_4622,2.826039,13.60840,-12.13406,-3.77207,-0.05200,-0.01283,0.01462
star_4623,0.016131,-0.79368,-0.08930,-0.18263,-0.43602,0.36927,-0.55791
star_4624,0.035708,-4.25366,1.27813,0.41664,-0.66001,0.00087,-0.03311
star_4625,1.000863,-2.03441,-1.24757,0.58897,0.26290,-0.19857,0.33031
star_4626,395256.995651,-2.61886,5.98143,9.58244,0.16607,-0.08952,-0.40306
star_4627,78963.108969,-15.88632,-1.30736,-5.56618,0.05166,-0.16392,0.03970
star_4628,0.633981,2.56776,2.13764,-3.01416,0.47644,0.56024,0.40287
star_4629,0.056229,2.17442,-2.31501,2.24071,0.12799,0.03259,0.08409
star_4630,0.602132,-0.00902,9.51040,6.56320,-0.14491,0.15632,0.14089
star_4631,0.548686,8.33349,-1.51789,5.70869,-0.03299,-0.12013,-0.04517
star_4632,8.267263,-6.49741,-1.69714,3.62047,-0.35429,-0.31301,0.02459
star_4633,0.551529,-80.28752,-4.47563,35.99042,0.00498,0.19098,-0.01454
star_4634,0.567705,-4.55737,0.61125,10.22977,0.03810,0.05578,0.13666
star_4635,4.361842,15.54826,-1.55495,0.15257,-0.01357,0.11004,-0.22510
star_4636,12.613616,6.28656,-14.36090,11.16120,-0.07285,-0.11623,0.33652
star_4637,2.550227,5.78608,-1.36469,2.67062,0.19280,-0.52524,-0.30446
star_4638,4151.516597,-4.94307,-3.66110,-0.68646,0.01536,0.51698,0.44864
star_4639,1.391503,4.12364,-8.64529,-0.75673,-0.05442,0.18542,0.05633
star_4640,8.300015,6.58781,-5.94434,-6.36403,0.02108,-0.00096,0.00010
star_4641,1.085502,-3.95069,3.99863,-0.77381,0.31232,-0.06169,0.12912
star_4642,1.231057,-1.73929,0.17387,-2.15375,-0.15831,-0.02300,-0.07001
star_4643,0.016284,2.31155,-11.35017,0.67706,-0.25033,0.20122,-0.00375
star_4644,0.576169,18.38789,1.70748,-21.39007,-0.14011,0.04615,-0.06615
star_4645,1.068708,-19.59098,6.57609,10.94013,0.03123,-0.07810,-0.16231
star_4646,2.392095,4.83271,18.44847,-15.69205,-0.04973,0.38438,0.00144
star_4647,6.737046,-0.30575,1.66445,0.89372,0.60769,0.31185,-0.10563
star_4648,1.406080,-2.38488,-2.45762,4.02822,0.20637,-0.24871,-0.43437
star_4649,1.045508,-0.55452,1.05030,0.77000,0.45924,0.44268,0.17567
star_4650,946.305140,0.89172,2.99224,-1.06002,0.04827,0.56492,0.63326
star_4651,1.788966,2.79617,1.06559,2.49680,-0.25584,0.32567,0.43278
star_4652,1.535073,-1.02804,9.28042,3.96496,0.01592,0.04510,-0.24085
star_4653,0.618103,-1.54492,-6.47732,9.81914,-0.07750,0.15401,-0.16901
star_4654,6.660070,-0.81578,10.80297,1.22195,-0.04403,-0.00258,-0.12070
star_4655,0.539454,3.78012,2.55523,-4.24276,0.36897,0.10984,0.39877
star_4656,0.707022,-5.46721,-4.50589,-2.24424,-0.13703,-0.28924,0.40996
star_4657,0.649229,-3.40888,-6.79048,2.93114,-0.09477,-0.00582,-0.01874
star_4658,2.487673,-20.18250,-5.86690,-1.78675,-0.00876,-0.40667,-0.09111
star_4659,1.493626,-0.68091,-8.32667,10.12845,0.02700,0.07922,-0.30131
star_4660,61.802882,23.63802,8.67247,8.32544,-0.00067,0.01037,-0.01330
star_4661,24.344228,-3.42324,-3.36106,3.12586,-0.31536,-0.39777,-0.43646
star_4662,0.032394,-2.06262,-1.05252,2.16379,0.40993,0.37726,-0.45933
star_4663,4.333537,-3.84155,-2.26531,-0.10150,0.08393,0.00332,0.20005
star_4664,28.926566,0.95109,10.61601,3.57109,0.11272,0.05376,-0.01727
star_4665,0.014821,1.35169,-5.49261,7.71709,0.21719,-0.22048,-0.22861
star_4666,2.889378,-0.67582,-10.18629,2.34901,-0.06243,0.20178,-0.28344
star_4667,0.056675,-0.88832,-2.90462,-5.15850,-0.04368,-0.01786,-0.06895
star_4668,0.651036,2.21459,-0.63808,-2.98156,-0.07434,-0.06626,0.05326
star_4669,0.627320,-4.86385,-1.05316,4.41186,0.27668,0.19069,-0.23728
star_4670,1.724351,-8.04412,7.31177,8.91836,0.12172,-0.03386,-0.16974
star_4671,0.646786,-2.60205,2.95813,-1.92346,-0.09893,-0.14604,-0.29731
star_4672,143.580925,5.26121,4.92025,0.85137,0.32360,-0.04310,0.05275
star_4673,0.881781,22.89833,0.98951,-18.39848,-0.22949,-0.00657,0.31304
star_4674,1.473666,2.94250,2.09363,0.23762,0.28280,0.48713,0.19114
star_4675,0.561916,0.84874,-7.33731,-7.24286,0.47830,-0.24132,0.37183
star_4676,0.829245,-10.74022,-18.33533,-17.21402,-0.09013,0.17502,-0.17019
star_4677,8.543238,-4.56403,-3.14089,3.34190,0.18680,0.30409,0.19427
star_4678,0.606754,-1.37850,1.69136,-0.70846,-0.26876,0.25717,-0.12469
star_4679,61.249090,4.92303,10.84062,6.38496,-0.11140,0.11699,0.45662
star_4680,0.070576,-5.18176,1.47749,2.11705,-0.46006,-0.19022,-0.41913
star_4681,2609.538438,-1.88250,0.06680,-2.42588,0.71206,-0.00388,0.45063
star_4682,2.279659,5.55458,-1.72848,1.57195,-0.32171,-0.45981,-0.13378
star_4683,0.049034,7.16861,-1.46393,-7.83574,0.07866,-0.49858,0.35404
star_4684,2621.981720,2.54535,3.36253,-5.33734,-0.31243,-0.28142,-0.14383
star_4685,0.527578,-0.18480,-1.82987,1.08386,0.58598,0.42538,-0.35437
star_4686,312.623711,1.35741,-0.72022,-3.23938,0.31634,0.65282,-0.36738
star_4687,38.030859,-1.43363,-4.08074,1.75978,-0.36888,0.02310,0.13656
star_4688,5.001922,-8.19187,-3.12338,5.10557,-0.04683,0.00117,-0.01488
star_4689,88.303214,-2.82955,0.14084,2.29024,0.55744,0.69800,0.03757
star_4690,0.927930,3.25990,1.96215,-1.07209,0.11477,-0.44702,0.14558
star_4691,0.071711,-0.99572,2.14299,3.32898,-0.07505,0.12387,-0.35939
star_4692,3.296298,-2.70188,2.45292,3.39772,-0.00652,0.02596,0.01193
star_4693,4.662465,-12.14999,-8.32042,-2.59733,0.02619,0.12035,0.02660
star_4694,2.920131,-7.31991,3.21157,1.25419,0.14573,-0.02093,0.05349
star_4695,0.015975,8.06739,6.04209,1.48262,0.04538,-0.15239,0.22935
star_4696,1.107132,11.64371,3.86953,20.57507,0.22162,0.28279,-0.13261
star_4697,0.984938,12.34115,9.06050,-13.37977,0.18806,0.34109,-0.15750
star_4698,9.382702,2.63929,10.42670,0.59586,0.16264,-0.13359,0.03390
star_4699,0.725321,0.51404,2.76658,0.68424,0.00713,0.02623,-0.04085
star_4700,1.006761,4.08379,1.22855,-1.51547,0.00733,-0.24882,0.34753
star_4701,3.000640,7.86700,-6.75919,8.88506,0.22167,0.11624,-0.04937
star_4702,1.294717,0.81368,-1.95764,-5.94267,0.14408,0.17613,-0.38053
star_4703,1.166825,-2.87337,0.31736,-0.43124,0.10782,-0.01765,-0.10354
star_4704,0.616269,-3.83823,-4.08969,-3.85472,0.00957,-0.14085,-0.17852
star_4705,2059.881843,2.37843,1.93270,2.18992,-0.43418,-0.52654,-0.29966
star_4706,6.359026,-5.65253,4.01725,4.03331,-0.51237,-0.39160,0.06399
star_4707,0.025936,3.57769,-0.41822,-2.57301,-0.06165,0.27709,0.04239
star_4708,95.942898,14.33693,13.46564,-9.35573,0.38210,-0.06450,-0.09689
star_4709,159727706.182304,-2.05658,-0.01121,0.69174,-0.01642,0.00788,0.09560
star_4710,0.719348,-4.92411,-4.56252,-1.06608,-0.10573,-0.19684,-0.09624
star_4711,0.735153,0.83188,4.24910,1.27461,0.10586,-0.13493,-0.01539
star_4712,3.991563,1.54450,-3.79815,1.22069,-0.15355,-0.01928,0.14694
star_4713,0.564092,5.39731,-3.05863,1.39451,-0.00494,0.01142,0.01107
star_4714,0.075749,-5.00806,-2.29648,-4.85241,0.22364,-0.38908,0.07309
star_4715,0.536180,5.36158,-13.97494,0.81199,-0.26205,0.11196,-0.18077
star_4716,0.013371,0.49432,-1.95357,-2.57167,-0.46281,0.20795,-0.38131
star_4717,0.541798,-6.77028,12.12593,2.14581,-0.17228,-0.02432,-0.11212
star_4718,1.039843,27.30924,3.31412,12.54227,0.25312,-0.29046,-0.11484
star_4719,21.021066,17.20378,-5.49466,-2.03019,0.09194,0.13516,-0.14084
star_4720,0.691980,2.15752,2.78482,0.65471,-0.38105,-0.01704,-0.23543
star_4721,0.021948,3.20194,-11.94127,5.47340,-0.06128,0.12685,0.05401
star_4722,0.576176,2.26956,-2.67138,4.35370,0.27715,-0.10691,0.09861
star_4723,0.034540,9.68328,-13.35630,-1.74025,0.27907,-0.05972,0.02395
star_4724,0.039795,-3.19189,-3.69127,0.78722,0.00068,-0.13810,-0.05324
star_4725,0.055708,-5.83555,22.34137,6.29413,0.05645,-0.25079,-0.30191
star_4726,0.023728,-2.63483,-2.57093,-2.96474,0.01081,0.01693,0.01452
star_4727,0.749461,2.78752,10.02844,25.04806,0.01104,0.06568,-0.28850
star_4728,2.412078,1.90578,-8.06574,0.20295,0.50118,0.13736,0.49497
star_4729,7.113116,-0.24613,0.31483,-2.12971,0.07559,0.81834,-0.12704
star_4730,1.330875,1.24430,0.96157,-16.78839,0.41377,0.22324,-0.24732
star_4731,0.557151,4.20828,1.44615,3.03720,0.00815,0.02526,-0.09427
star_4732,1.148752,7.17111,22.37133,6.99678,0.09926,-0.22081,-0.31128
star_4733,4.814666,-7.93975,-7.33377,7.15162,-0.18619,0.03527,-0.37223
star_4734,0.020396,3.19449,1.20326,4.35571,0.06690,-0.42673,0.46993
star_4735,0.584411,4.51952,-1.75086,-4.79245,0.10421,0.15905,-0.05047
star_4736,0.569496,-1.41016,-4.53566,1.06471,0.53665,-0.06041,0.01639
star_4737,0.057275,0.66212,-0.85080,1.22763,-0.07169,-0.05926,-0.06186
star_4738,7.315895,-5.77067,-2.25261,-1.76596,0.48218,0.50664,-0.14975
star_4739,2.884795,-3.44463,0.87218,2.46948,-0.61445,0.37111,-0.30097
star_4740,4.750803,-1.38569,1.08230,-3.30057,-0.14577,0.12999,-0.07612
star_4741,0.543648,-4.60577,-3.65074,-3.56768,0.07310,-0.10277,0.64235
star_4742,0.505456,-3.20168,-2.68228,-9.44156,-0.31947,-0.26990,0.34235
star_4743,0.047348,-5.44099,1.86051,15.77041,0.00057,-0.00050,-0.00051
star_4744,0.026033,0.57748,-0.98497,-0.58740,-0.13691,0.18223,-0.23541
star_4745,741.022370,3.73286,-1.93863,3.34646,0.22925,-0.02756,0.21421
star_4746,32.471492,3.89660,-7.36004,2.66950,-0.17637,-0.00200,0.07480
star_4747,13.949699,-5.49790,3.70992,4.36352,-0.11211,-0.20635,-0.28264
star_4748,1022.623321,-3.00658,2.33217,1.55227,-0.16650,-0.04198,0.27589
star_4749,1.300377,0.86980,0.57076,-0.26378,0.03496,-0.28656,0.23988
star_4750,35.410803,-0.47074,1.03638,1.26296,-0.00500,-0.00152,-0.00505
star_4751,12495.803964,8.46289,1.39709,-9.23381,0.09295,-0.10092,0.06062
star_4752,0.707534,0.56814,2.36324,1.05852,-0.84714,0.25692,0.08814
star_4753,67.669592,2.30616,1.64853,-1.96276,-0.16675,-0.72759,-0.40043
star_4754,4.372327,-0.28760,5.97669,0.60597,0.18558,0.69122,0.08780
star_4755,2.350370,4.18286,-0.30535,-5.09841,-0.04639,-0.07568,-0.03082
star_4756,7.081799,10.73076,19.10252,12.10113,0.21584,-0.02060,-0.33847
star_4757,300328.740173,-0.89465,1.19317,3.91010,0.28980,0.27963,-0.21444
star_4758,3.089675,-3.04443,3.18554,7.13676,-0.05669,0.22797,0.15229
star_4759,10.809471,2.60051,1.54424,-2.11914,-0.08059,-0.19745,0.01810
star_4760,0.012169,2.41157,3.43314,2.67907,-0.05505,0.02477,-0.00474
star_4761,2.752311,-6.25471,1.20687,1.35069,0.08624,-0.13218,0.32360
star_4762,0.646061,-2.30752,-4.67214,-2.35793,-0.03999,-0.29625,0.10749
star_4763,2.322225,6.68268,3.72158,-3.84549,-0.31084,0.12082,0.02834
star_4764,23.846531,6.29545,12.00542,7.33287,-0.35332,-0.23261,-0.11240
star_4765,4.974090,0.42155,-1.78675,-11.72132,0.01605,-0.01317,0.00699
star_4766,0.063997,2.83497,0.57363,-1.55076,-0.09776,0.17773,-0.22123
star_4767,30.056909,-0.32109,1.09909,-2.40516,0.07040,-0.31184,-0.11851
star_4768,0.917308,-14.02623,3.61422,1.23609,0.03596,0.05162,0.03852
star_4769,4.638552,-6.28235,-6.00165,-1.63420,-0.24097,0.00822,0.39972
star_4770,3.770597,-6.54188,0.92130,0.53732,0.28492,0.14949,-0.26529
star_4771,53.685230,13.36972,-4.01688,-4.26204,-0.03610,0.09649,-0.11171
star_4772,2.608206,-6.25921,2.29326,0.61008,0.13204,-0.38590,0.38927
star_4773,0.663591,1.74248,2.77410,-1.12322,-0.02190,-0.31386,-0.49249
star_4774,0.622246,6.13362,-8.82458,2.39152,0.02822,0.18587,0.43943
star_4775,23099.361502,0.21343,3.85659,-16.42852,-0.21366,0.01180,-0.12283
star_4776,2.914960,-2.71578,-3.31856,0.03511,-0.31089,-0.38203,-0.25358
star_4777,0.051784,-7.13809,1.85817,-1.04374,-0.11431,0.00991,0.09373
star_4778,0.723155,-4.79894,5.35493,-5.93980,-0.38595,0.07811,0.00319
star_4779,1395.018163,5.81299,-1.83565,0.78494,0.01469,-0.02656,0.01506
star_4780,4.520435,5.47005,-6.52694,3.94036,-0.30782,0.05805,-0.53775
star_4781,0.572594,-0.93601,-6.96198,-3.02532,0.06157,-0.03571,0.16138
star_4782,0.507998,6.49724,2.14564,3.26139,0.38657,0.20210,-0.20126
star_4783,0.711141,0.31217,-2.04979,-6.80843,0.35883,-0.09256,-0.19233
star_4784,0.658233,-16.75169,-0.95375,4.46255,0.14831,0.33260,-0.00494
star_4785,2.193748,0.60856,-3.95349,-2.46374,-0.07931,0.43420,0.31530
star_4786,0.036311,6.62882,-0.19615,2.38537,0.12097,-0.32580,-0.22714
star_4787,11499807.839283,-1.24337,12.25923,17.39502,-0.00757,0.01219,0.01448
star_4788,1.350789,1.40295,-8.01136,0.55734,0.24818,0.67592,-0.03582
star_4789,0.069499,-7.27447,6.41623,-8.62896,0.38277,0.01827,-0.29396
star_4790,4.427156,-7.84525,0.34450,8.46924,-0.16162,-0.41766,-0.04606
star_4791,12.496822,-1.36467,-3.54968,-4.89188,-0.23430,0.73937,0.10329
star_4792,1.079532,3.82603,-1.04580,2.92327,0.19804,-0.15530,-0.73847
star_4793,1.538747,2.36025,-6.24190,5.96060,-0.37609,0.00588,0.16771
star_4794,0.834500,-0.19719,0.27548,1.74389,-0.60081,-0.10029,0.72679
star_4795,1.377585,7.14570,3.71113,-4.91576,-0.04790,-0.01989,-0.08575
star_4796,0.802846,1.93486,3.44325,-0.07717,-0.34509,0.65325,0.13037
star_4797,0.050438,-1.00887,33.72187,13.06119,0.15920,0.03251,0.14347
star_4798,0.012236,-4.74204,-1.45584,2.17051,0.15431,0.12209,0.00075
star_4799,136.252863,-2.69438,3.02828,-6.57519,-0.00320,-0.02157,0.02488
star_4800,0.793558,-1.46493,1.19780,-0.63578,0.22239,0.33591,0.29547
star_4801,2.287576,-2.00533,-3.59716,1.09957,-0.29078,0.08565,-0.35350
star_4802,0.573153,-4.29770,-6.87642,0.39456,-0.36611,0.48766,0.20487
star_4803,1.298627,8.97260,-6.19973,10.86970,-0.36255,0.13794,-0.16193
star_4804,42.728550,2.26184,11.04980,2.38917,0.10090,0.18279,-0.22997
star_4805,1.279339,-0.50122,1.72428,-0.24909,0.37615,0.30031,-0.13567
star_4806,1108.243260,-0.78371,6.08368,2.09763,0.01098,-0.38620,0.04405
star_4807,4.712407,0.63909,-0.56152,2.79445,-0.43571,-0.19708,0.15833
star_4808,6.280083,-4.31930,-2.82219,-1.97138,-0.29682,0.08007,-0.02012
star_4809,271.944942,2.33161,-1.56486,-1.32354,0.35519,-0.27804,0.30295
star_4810,0.609487,-4.92890,-3.33230,-1.39723,-0.29168,-0.25070,0.20808
star_4811,0.505988,2.63901,1.74074,2.66682,-0.01611,-0.25789,-0.17441
star_4812,5.741731,-6.44521,1.82010,5.28369,-0.10960,-0.01975,-0.08643
star_4813,2.467926,-2.89879,-3.59008,3.04800,0.18360,-0.03831,-0.06126
star_4814,0.815988,0.51363,5.45281,-2.91847,0.02123,-0.17426,0.12195
star_4815,16.025664,-1.40965,3.98367,-1.74727,0.14852,0.19557,0.68362
star_4816,0.077716,6.30726,1.87563,5.25724,-0.62298,-0.16245,-0.25380
star_4817,0.558224,-5.04998,-2.53192,8.07294,0.16882,-0.10962,0.21449
star_4818,0.032538,1.15181,-2.22250,3.10740,0.27196,-0.31454,0.62923
star_4819,21.857311,-2.59541,-0.70002,-0.10473,0.00013,-0.00268,0.00070
star_4820,2.359755,2.98780,-4.28048,-5.77641,0.07325,0.23338,-0.22098
star_4821,0.012138,-7.00215,10.64315,1.02373,-0.24569,0.14562,-0.03758
star_4822,2.454267,-9.33327,-19.54851,-7.18248,0.15413,0.07598,-0.38224
star_4823,0.719609,-3.99695,4.40699,2.82675,0.12009,-0.46950,0.20512
star_4824,0.595511,3.59289,5.22793,0.39789,0.21401,0.09178,0.16605
star_4825,0.671691,-5.77477,1.01018,1.85040,0.21879,-0.27064,0.10736
star_4826,1.214667,2.16515,-0.04354,-0.39323,-0.23753,0.53652,-0.27617
star_4827,19.491555,3.80932,0.53847,2.90194,-0.41780,-0.16539,-0.21807
star_4828,0.547880,3.61528,0.62446,2.17401,0.28295,-0.39154,-0.51000
star_4829,1.313149,-2.96908,-5.70892,1.93354,0.24979,0.23348,0.06689
star_4830,462.062445,-5.80926,2.65706,11.23795,-0.06417,-0.06055,-0.32284
star_4831,0.514268,1.79018,-1.40351,-12.32532,-0.00210,0.00319,0.01311
star_4832,3.119537,-8.18908,-3.41652,8.76977,0.45349,-0.02473,0.01171
star_4833,1.065185,-36.46259,71.40518,-34.14634,-0.00927,0.04971,0.01195
star_4834,0.580929,-0.40822,-2.59622,-5.04724,-0.01517,-0.12955,0.00323
star_4835,1003.899508,-19.03516,-10.10953,7.87526,0.38237,0.00356,0.06220
star_4836,0.570970,27.54857,19.20159,-30.73665,-0.07634,0.16919,0.16430
star_4837,0.041789,-2.37588,-5.78928,0.63490,-0.46792,-0.16345,-0.17545
star_4838,0.539439,6.35974,15.50754,-18.17694,0.04494,-0.00764,-0.07461
star_4839,1.881766,-52.04706,-14.90929,24.58284,0.12234,0.00956,-0.01748
star_4840,1.133177,2.08300,-3.54085,-3.11002,-0.05945,-0.03380,0.21060
star_4841,0.871519,-10.43128,3.08102,5.88707,0.02417,0.00353,-0.08165
star_4842,46.185637,-4.18868,1.17650,1.50957,0.31620,0.55680,0.22147
star_4843,0.627706,-2.45427,7.35655,3.52821,-0.24017,0.24485,-0.38369
star_4844,1.991897,-4.46236,0.02796,-6.25790,0.25767,0.03619,-0.28260
star_4845,4.566378,0.40450,-1.20867,-5.95553,0.35368,-0.25880,0.02378
star_4846,0.693744,-0.41497,0.87922,-0.90959,-0.30749,-0.19439,-0.68226
star_4847,608.189375,-26.99723,11.66150,-5.66581,0.12000,0.15465,-0.26833
star_4848,0.955469,3.79046,-0.55938,-2.40498,0.02688,-0.41139,0.11773
star_4849,0.595484,4.42683,-6.97654,0.25424,0.06213,0.05712,-0.30235
star_4850,1.622484,-1.09257,5.09382,7.86113,-0.33734,0.20259,0.44712
star_4851,0.567743,-8.36907,-4.27062,0.68433,-0.27661,-0.32458,-0.39411
star_4852,3.563285,0.70464,0.40158,0.61918,0.24032,0.15566,-0.13072
star_4853,2.160689,-3.07221,1.62351,2.50647,-0.10981,0.35267,-0.13961
star_4854,0.752335,24.24320,-24.44355,-16.66948,-0.21359,-0.27191,-0.00856
star_4855,4204.118679,-3.53527,-2.44953,0.60575,0.26981,-0.30010,0.47146
star_4856,1.030421,-0.64817,-1.78171,5.33910,-0.60857,0.41199,-0.24385
star_4857,0.546160,-1.35835,-4.70274,-4.07639,0.31906,-0.41877,-0.48869
star_4858,109.957506,3.09103,-7.22739,9.02514,-0.24489,-0.02674,0.06041
star_4859,21.876751,1.23995,-7.32795,2.83762,-0.20923,-0.09175,0.09652
star_4860,0.993980,0.56421,-2.09740,1.84404,-0.18215,-0.75913,0.04592
star_4861,0.037929,-0.73356,40.94860,12.92324,0.17078,-0.09233,-0.26949
star_4862,0.768188,-0.94505,2.22493,-1.84951,-0.12446,-0.67018,0.44823
star_4863,6.467574,3.72674,0.13470,12.35087,0.12433,-0.14277,0.17062
star_4864,4.561232,-70.72796,70.48328,5.44641,-0.01315,-0.00764,0.01451
star_4865,1.053026,3.91616,-1.29460,3.43949,0.11761,0.06486,0.03271
star_4866,0.899098,0.28478,1.90152,-1.31539,0.19855,0.30036,0.27188
star_4867,0.872503,-2.16125,1.54728,6.91365,0.22556,0.07840,-0.20039
star_4868,1.862846,-0.56057,1.56598,-1.14497,0.35510,0.26409,-0.56186
star_4869,8.970298,-0.33368,-0.29486,2.51250,0.03885,-0.05207,0.06591
star_4870,2.078950,-1.25329,-0.56507,2.15747,-0.11154,-0.03887,0.19220
star_4871,0.650789,-1.64249,-0.34961,-5.89198,0.03460,-0.22638,0.25593
star_4872,3.967415,-5.93425,-0.53135,-0.92180,0.03338,-0.00521,-0.02182
star_4873,0.651728,0.69058,1.50993,2.91983,0.00340,-0.09303,-0.00816
star_4874,0.922163,1.67726,-0.04794,-2.33961,-0.05420,-0.04234,-0.01458
star_4875,0.843873,-3.92997,0.45136,-1.45549,0.00199,0.01269,-0.00114
star_4876,2.910760,3.65918,0.49362,-2.24055,-0.39257,0.73106,0.08716
star_4877,3.156826,4.33973,0.98436,-0.56593,-0.05820,0.42860,0.08012
star_4878,0.590666,10.05788,3.98895,-2.25730,-0.07474,-0.21828,-0.56068
star_4879,0.658828,-2.40163,1.52527,0.67742,0.05024,-0.03590,-0.02166
star_4880,2.166541,-9.84091,-10.65381,-1.19981,-0.05578,-0.07840,0.15965
star_4881,0.033060,-2.66383,0.35788,-1.43353,0.00140,-0.00002,-0.00023
star_4882,1.785205,-5.47514,4.29596,0.51450,0.00344,0.10157,0.04646
star_4883,0.712331,0.58266,3.40781,9.82932,0.19637,0.52794,0.20302
star_4884,1.575500,3.38322,-7.81070,2.40295,0.32517,0.15838,-0.59995
star_4885,37.891897,-0.38121,-0.47779,-0.09359,0.29648,-0.44143,-0.16555
star_4886,0.618786,-1.90603,-0.24987,3.66847,0.04360,-0.18527,0.35535
star_4887,0.514781,-0.39293,-5.55406,2.01330,0.24267,-0.31171,0.09982
star_4888,0.048068,0.88109,-6.24019,-2.49305,0.10992,0.27192,-0.17545
star_4889,112753.877773,-9.94648,-5.40672,-1.46831,0.13619,-0.02662,-0.03070
star_4890,4.320114,0.16586,0.77532,0.74629,0.08213,-0.17909,-0.00096
star_4891,0.723140,-0.65935,-1.45249,-0.73085,0.10643,0.29586,-0.75518
star_4892,0.914232,1.21203,-2.01752,0.86145,-0.09732,-0.19797,-0.05838
star_4893,1.510384,4.71719,1.47796,0.68098,-0.24113,-0.23009,0.10739
star_4894,0.693431,3.45211,0.65286,-3.51109,-0.01117,-0.03330,-0.02433
star_4895,0.042038,0.33777,1.16234,0.00533,0.09828,-0.10715,0.00611
star_4896,0.945173,2.93249,3.24140,-5.29099,0.10628,-0.46448,0.44892
star_4897,0.750648,-11.29900,8.08288,1.27039,-0.52150,-0.04367,-0.09182
